wheel,timestamp,error
right,1588319936.73,0.151352080234
right,1588319936.74,0.148805814692
left,1588319936.75,0.158621220442
right,1588319936.75,0.146313348906
left,1588319936.76,0.156035444406
right,1588319936.76,0.143873496953
left,1588319936.77,0.153502427193
right,1588319936.77,0.141486196487
left,1588319936.78,0.151022565413
left,1588319936.79,0.148592999856
right,1588319936.79,0.139148518049
left,1588319936.8,0.14621340195
right,1588319936.8,0.136860500446
left,1588319936.81,0.143883054488
right,1588319936.81,0.134621305286
left,1588319936.82,0.141600932664
right,1588319936.82,0.132429914922
right,1588319936.83,0.130285388273
left,1588319936.83,0.139366098486
left,1588319936.84,0.137177235951
right,1588319936.84,0.128187878433
left,1588319936.84,0.135036720856
right,1588319936.85,0.126140132903
left,1588319936.85,0.132939501002
right,1588319936.86,0.124132491987
left,1588319936.86,0.130884726241
right,1588319936.87,0.12216789272
right,1588319936.88,0.120245458711
left,1588319936.88,0.128872749937
right,1588319936.89,0.118365350326
left,1588319936.89,0.126904713467
left,1588319936.89,0.124977962603
right,1588319936.89,0.116526259568
right,1588319936.91,0.11472635355
left,1588319936.91,0.123091612301
right,1588319936.92,0.112965496365
left,1588319936.92,0.12124452651
right,1588319936.92,0.11124306323
left,1588319936.93,0.119436366601
left,1588319936.94,0.117666357917
right,1588319936.94,0.109559118243
left,1588319936.95,0.1159351202
right,1588319936.95,0.107912732538
left,1588319936.96,0.114239436668
right,1588319936.96,0.10630380517
left,1588319936.96,0.112578566435
right,1588319936.97,0.104728163578
left,1588319936.97,0.110953367091
right,1588319936.98,0.103187751229
left,1588319936.98,0.109363488224
right,1588319936.99,0.101680853354
right,1588319937.0,0.100207552695
left,1588319937.0,0.107808012504
left,1588319937.01,0.106284892491
right,1588319937.01,0.0987662778212
left,1588319937.02,0.104794083883
right,1588319937.02,0.0973571691305
left,1588319937.03,0.103335115371
right,1588319937.03,0.0959815564043
left,1588319937.04,0.101908377713
right,1588319937.04,0.0946369603184
right,1588319937.05,0.0933237727713
left,1588319937.05,0.100510467886
right,1588319937.06,0.0920358267362
left,1588319937.06,0.0991406838487
right,1588319937.07,0.0907781729894
left,1588319937.07,0.0978000043714
right,1588319937.08,0.0895507487507
left,1588319937.08,0.0964915054322
left,1588319937.09,0.0952101333272
right,1588319937.09,0.0883508323852
left,1588319937.1,0.093955130823
right,1588319937.1,0.087177392361
right,1588319937.11,0.086029926435
left,1588319937.11,0.0927262476748
right,1588319937.12,0.0849095780782
left,1588319937.12,0.0915243378636
right,1588319937.13,0.0838129924568
left,1588319937.13,0.0903459543199
right,1588319937.14,0.0827415540895
left,1588319937.14,0.0891925184425
right,1588319937.15,0.0816933484758
left,1588319937.15,0.0880630137168
right,1588319937.16,0.0806693200627
left,1588319937.16,0.0869576524505
right,1588319937.17,0.0796685191413
left,1588319937.17,0.085875557152
right,1588319937.18,0.0786894426305
left,1588319937.18,0.084815691558
right,1588319937.19,0.0777326409521
left,1588319937.19,0.0837772812183
right,1588319937.2,0.0767972576529
left,1588319937.2,0.0827599165613
right,1588319937.21,0.0758821130931
left,1588319937.21,0.0817624364735
right,1588319937.22,0.0749862034531
left,1588319937.22,0.0807835610789
right,1588319937.23,0.0741097400306
left,1588319937.23,0.0798243242061
right,1588319937.24,0.0732519487663
left,1588319937.24,0.0788839693459
right,1588319937.25,0.0724125987102
left,1588319937.25,0.0779618823715
right,1588319937.26,0.0715913163291
left,1588319937.26,0.0770581269097
right,1588319937.27,0.0707874122888
left,1588319937.27,0.076171462888
right,1588319937.28,0.0700009470621
left,1588319937.28,0.0753023442994
left,1588319937.29,0.0744497578752
right,1588319937.29,0.0692312052205
left,1588319937.3,0.0736138580686
right,1588319937.3,0.068478172569
left,1588319937.31,0.072794167652
right,1588319937.31,0.0677413911936
left,1588319937.32,0.0719902278894
right,1588319937.32,0.0670204765296
right,1588319937.33,0.0663150561941
left,1588319937.33,0.0712016035126
right,1588319937.34,0.0656247636169
left,1588319937.34,0.070427864059
right,1588319937.35,0.0649492369658
left,1588319937.35,0.0696685802005
right,1588319937.36,0.0642881187147
left,1588319937.36,0.068923323163
right,1588319937.37,0.063641676053
left,1588319937.37,0.0681929294981
right,1588319937.38,0.0630159095684
left,1588319937.38,0.0674887723686
right,1588319937.39,0.0624108069681
left,1588319937.39,0.0668123299662
right,1588319937.4,0.061825399085
left,1588319937.4,0.0661620770222
left,1588319937.41,0.06553657459
right,1588319937.41,0.0612587536234
left,1588319937.42,0.0649344565265
right,1588319937.42,0.0607099929779
left,1588319937.43,0.0643544527349
right,1588319937.43,0.0601782811348
left,1588319937.44,0.063795364298
right,1588319937.44,0.0596628387846
left,1588319937.45,0.0632560788576
right,1588319937.45,0.0591629221098
left,1588319937.46,0.06273554391
right,1588319937.46,0.0586778420284
right,1588319937.47,0.0582069396899
left,1588319937.47,0.0622327860051
right,1588319937.48,0.0577496044771
left,1588319937.48,0.0617468840194
left,1588319937.49,0.061276984679
right,1588319937.49,0.0573052558911
right,1588319937.5,0.0568733492245
left,1588319937.5,0.0608222859764
right,1588319937.51,0.0564533760495
left,1588319937.51,0.0603820366087
right,1588319937.52,0.0560448476081
left,1588319937.52,0.0599555416271
right,1588319937.53,0.0556473166201
left,1588319937.53,0.059542136247
right,1588319937.54,0.0552603498557
left,1588319937.54,0.0591412158197
right,1588319937.55,0.0548835456447
left,1588319937.55,0.0587521995466
right,1588319937.56,0.0545165269181
left,1588319937.56,0.0583745514567
right,1588319937.57,0.0541589279718
left,1588319937.57,0.0580077740746
right,1588319937.58,0.0538104164876
left,1588319937.58,0.0576513868805
right,1588319937.59,0.0534706698332
left,1588319937.59,0.0573049582488
left,1588319937.6,0.0569680698439
right,1588319937.6,0.0531393821339
left,1588319937.61,0.0566403296024
right,1588319937.61,0.052816272625
left,1588319937.62,0.0563213832721
right,1588319937.62,0.0525010651894
left,1588319937.63,0.0560108789622
right,1588319937.63,0.052193502764
right,1588319937.64,0.0518933462302
left,1588319937.64,0.0557084964271
right,1588319937.65,0.0516003590068
left,1588319937.65,0.0554139415786
right,1588319937.66,0.0513143216177
left,1588319937.66,0.0551269201319
left,1588319937.67,0.0548471671559
right,1588319937.67,0.0510350284371
left,1588319937.68,0.054574436783
right,1588319937.68,0.0507622767905
left,1588319937.69,0.0543084810832
right,1588319937.69,0.0504958759077
right,1588319937.7,0.0502356480584
left,1588319937.7,0.0540490774642
right,1588319937.71,0.0499814197251
left,1588319937.71,0.0537960190403
left,1588319937.72,0.0535490973884
right,1588319937.72,0.0497330233368
left,1588319937.73,0.0533081229228
right,1588319937.73,0.0494903034197
right,1588319937.74,0.0492531093554
left,1588319937.74,0.0530729209169
right,1588319937.75,0.0490212950835
left,1588319937.75,0.0528433151078
left,1588319937.76,0.0526191431637
right,1588319937.76,0.0487947214267
right,1588319937.77,0.0485732564309
left,1588319937.77,0.0524002537456
right,1588319937.78,0.0483567709687
left,1588319937.78,0.052186498382
right,1588319937.79,0.0481451442453
left,1588319937.79,0.0519777330594
left,1588319937.8,0.0517738298785
right,1588319937.8,0.0479382565986
right,1588319937.81,0.0477359930593
left,1588319937.81,0.0515746630497
left,1588319937.82,0.0513801015212
right,1588319937.82,0.0475382457117
left,1588319937.83,0.0511900352056
right,1588319937.83,0.0473449112186
left,1588319937.84,0.0510043590267
right,1588319937.84,0.0471558842893
right,1588319937.85,0.0469710633871
left,1588319937.85,0.0508229648516
right,1588319937.86,0.0467903567607
left,1588319937.86,0.0506457368379
right,1588319937.87,0.0466136789268
left,1588319937.87,0.0504725863292
right,1588319937.88,0.0464409347177
left,1588319937.88,0.0503034295558
right,1588319937.89,0.0462720336589
left,1588319937.89,0.050138172653
right,1588319937.9,0.0461068935213
left,1588319937.9,0.0499767130422
right,1588319937.91,0.0459454444932
left,1588319937.91,0.0498189722455
right,1588319937.92,0.0457876048829
left,1588319937.92,0.0496648876175
left,1588319937.93,0.0495143812577
right,1588319937.93,0.0456332915482
left,1588319937.94,0.0493673638799
right,1588319937.94,0.0454824252633
left,1588319937.95,0.0492237548948
right,1588319937.95,0.0453349455711
left,1588319937.96,0.0490834988652
right,1588319937.96,0.0451907908598
right,1588319937.97,0.0450498873842
left,1588319937.97,0.0489465437963
right,1588319937.98,0.0449121587802
left,1588319937.98,0.0488128194297
right,1588319937.99,0.0447775415863
left,1588319937.99,0.04868224267
right,1588319938.0,0.0446459837261
left,1588319938.0,0.0485547549841
left,1588319938.01,0.0484303098859
right,1588319938.01,0.0445174313057
right,1588319938.02,0.0443918240103
left,1588319938.02,0.0483088630422
right,1588319938.03,0.0442690890384
left,1588319938.03,0.0481903582818
right,1588319938.04,0.0441491721569
left,1588319938.04,0.0480747208843
right,1588319938.05,0.0440320280316
left,1588319938.05,0.0479618996866
right,1588319938.06,0.0439176086292
left,1588319938.06,0.0478518537143
right,1588319938.07,0.0438058657847
left,1588319938.07,0.0477445417342
right,1588319938.08,0.0436967412953
left,1588319938.08,0.0476399245433
right,1588319938.09,0.0435901752391
left,1588319938.09,0.0475379478362
right,1588319938.1,0.0434861309302
left,1588319938.1,0.0474385571214
left,1588319938.11,0.0473417137441
right,1588319938.11,0.0433845649777
left,1588319938.12,0.0472473797745
right,1588319938.12,0.0432854337681
left,1588319938.13,0.0471555162337
right,1588319938.13,0.0431886933364
right,1588319938.14,0.043094296175
left,1588319938.14,0.0470660855019
left,1588319938.15,0.0469790539452
right,1588319938.15,0.0430021972093
right,1588319938.16,0.0429123625959
left,1588319938.16,0.0468943795
right,1588319938.17,0.0428247520236
left,1588319938.17,0.0468120252981
right,1588319938.18,0.0427393248006
left,1588319938.18,0.0467319547497
right,1588319938.19,0.0426560401282
left,1588319938.19,0.0466541296405
left,1588319938.2,0.0465785114468
right,1588319938.2,0.0425748566377
left,1588319938.21,0.0465050723773
right,1588319938.21,0.0424957425467
right,1588319938.22,0.0424186684668
left,1588319938.22,0.0464337917555
left,1588319938.23,0.0463646347567
right,1588319938.23,0.0423435947845
right,1588319938.24,-0.931048902365
left,1588319938.24,-0.923296130165
left,1588319938.25,-0.909569744459
right,1588319938.25,-0.918037276937
right,1588319938.26,-0.904624478528
left,1588319938.26,-0.895732833022
right,1588319938.27,-0.891297133872
left,1588319938.27,-0.882011974179
right,1588319938.28,-0.878082287686
left,1588319938.28,-0.868415036932
left,1588319938.29,-0.854937046966
right,1588319938.29,-0.864980388058
left,1588319938.3,-0.841573098862
right,1588319938.3,-0.851986944852
right,1588319938.31,-0.839096596844
left,1588319938.31,-0.828319115802
left,1588319938.32,-0.815171745517
right,1588319938.32,-0.826304104243
right,1588319938.33,-0.813604625977
left,1588319938.33,-0.802128260538
left,1588319938.34,-0.789186507911
right,1588319938.34,-0.800993846095
left,1588319938.35,-0.776344893948
right,1588319938.35,-0.788468029092
left,1588319938.36,-0.763602361122
right,1588319938.36,-0.776024046196
left,1588319938.37,-0.750958360019
right,1588319938.37,-0.763659379768
left,1588319938.38,-0.738412830911
right,1588319938.38,-0.751372134036
left,1588319938.39,-0.725966174883
right,1588319938.39,-0.739161001028
left,1588319938.4,-0.713619202768
right,1588319938.4,-0.727025245896
right,1588319938.41,-0.714964662885
left,1588319938.41,-0.701373109752
right,1588319938.42,-0.702979542035
left,1588319938.42,-0.689229410374
right,1588319938.43,-0.691070607096
left,1588319938.43,-0.677189903314
left,1588319938.44,-0.665256608829
right,1588319938.44,-0.679238979041
left,1588319938.45,-0.653431719327
right,1588319938.45,-0.667486115031
left,1588319938.46,-0.641717546894
right,1588319938.46,-0.655813750376
right,1588319938.47,-0.644223843564
left,1588319938.47,-0.630116471432
right,1588319938.48,-0.632718517749
left,1588319938.48,-0.618630889323
right,1588319938.49,-0.621300002893
left,1588319938.49,-0.607263162696
right,1588319938.5,-0.609970582922
left,1588319938.5,-0.596015566026
right,1588319938.51,-0.598732522816
left,1588319938.51,-0.584890220401
right,1588319938.52,-0.587610723799
left,1588319938.52,-0.573916457112
right,1588319938.53,-0.576676243431
left,1588319938.53,-0.56315435111
left,1588319938.54,-0.552607040538
right,1588319938.54,-0.565937721646
right,1588319938.55,-0.555379666899
left,1588319938.55,-0.542255828581
right,1588319938.56,-0.54500298164
left,1588319938.56,-0.532103743316
right,1588319938.57,-0.534810720493
left,1588319938.57,-0.522148111603
right,1588319938.58,-0.524796430763
left,1588319938.58,-0.51238463683
right,1588319938.59,-0.514953483014
left,1588319938.59,-0.502809322696
right,1588319938.6,-0.505280242481
left,1588319938.6,-0.493414967874
right,1588319938.61,-0.495770613779
left,1588319938.61,-0.484200156278
right,1588319938.62,-0.48642435421
left,1588319938.62,-0.475159438898
right,1588319938.63,-0.477244108769
left,1588319938.63,-0.466293487639
right,1588319938.64,-0.468223684761
left,1588319938.64,-0.457599095114
right,1588319938.65,-0.459357327584
left,1588319938.65,-0.449067678005
right,1588319938.66,-0.450654121177
left,1588319938.66,-0.440705390454
right,1588319938.67,-0.442102115434
left,1588319938.67,-0.432501809034
left,1588319938.68,-0.424459167609
right,1588319938.68,-0.433704997844
left,1588319938.69,-0.416576932421
right,1588319938.69,-0.425468730982
left,1588319938.7,-0.408842432238
right,1588319938.7,-0.417366963898
right,1588319938.71,-0.409419088916
left,1588319938.71,-0.401261953025
right,1588319938.72,-0.40162054659
left,1588319938.72,-0.393831355058
right,1588319938.73,-0.393967520051
left,1588319938.73,-0.386547494095
left,1588319938.74,-0.379409666575
right,1588319938.74,-0.386461779104
left,1588319938.75,-0.372408017187
right,1588319938.75,-0.379081151477
right,1588319938.76,-0.371839603161
left,1588319938.76,-0.365544978368
right,1588319938.77,-0.364738478752
left,1588319938.77,-0.358819269484
right,1588319938.78,-0.35777406965
left,1588319938.78,-0.352227988784
right,1588319938.79,-0.350943408212
left,1588319938.79,-0.345768469048
right,1588319938.8,-0.344244178924
left,1588319938.8,-0.33943824516
left,1588319938.81,-0.333234961901
right,1588319938.81,-0.33767439595
left,1588319938.82,-0.327156276628
right,1588319938.82,-0.331232081112
left,1588319938.83,-0.321199880115
right,1588319938.83,-0.324915276215
right,1588319938.84,-0.318722050467
left,1588319938.84,-0.315363499276
right,1588319938.85,-0.312650466363
left,1588319938.85,-0.3096448895
right,1588319938.86,-0.306698634519
left,1588319938.86,-0.304041853605
left,1588319938.87,-0.298552230199
right,1588319938.87,-0.300864689218
left,1588319938.88,-0.293173891219
right,1588319938.88,-0.295146775636
right,1588319938.89,-0.289543063106
left,1588319938.89,-0.28790474247
right,1588319938.9,-0.284051747982
left,1588319938.9,-0.282742727774
left,1588319938.91,-0.277685826062
right,1588319938.91,-0.278671048716
left,1588319938.92,-0.272732046469
right,1588319938.92,-0.273399198758
left,1588319938.93,-0.267879426143
right,1588319938.93,-0.268234433982
right,1588319938.94,-0.263175040634
left,1588319938.94,-0.263126045734
right,1588319938.95,-0.258219307004
left,1588319938.95,-0.258470008634
left,1588319938.96,-0.253909449023
right,1588319938.96,-0.253365534381
left,1588319938.97,-0.249442545543
right,1588319938.97,-0.248612076312
right,1588319938.98,-0.243957289961
left,1588319938.98,-0.245067493255
left,1588319938.99,-0.240782913257
right,1588319938.99,-0.239400642964
left,1588319939.0,-0.236585587131
right,1588319939.0,-0.234935936348
left,1588319939.01,-0.232473964785
