time,throttle_input,steering_angle_input,x,y,heading_angle,speed,slip_angle,yaw_rate,motor_rpm,steering_angle,estimated_longitudinal_slip
1587568152.92,0.758226811886,1.0,-10.4452648534,1.07805172096,-0.774943441331,3.04268513719,-0.776361145856,0.995075889323,11801.9574325,0.418879020479,0.93422215754
1587568152.96,0.5,0.969245374203,-10.3107679864,0.954542431622,-0.711339563891,3.04201877243,-0.71216252428,1.02603641346,10581.2494825,0.405996552949,0.734540272286
1587568153.0,0.5,0.969245374203,-10.3107679864,0.954542431622,-0.711339563891,3.04201877243,-0.71216252428,1.02603641346,10144.0594232,0.405996552949,0.662873521993
1587568153.04,0.510582566261,1.0,-10.1190793091,0.803005752027,-0.626392799761,3.06421711267,-0.628877856071,1.06814668642,11286.6842937,0.418879020479,0.836775876556
1587568153.08,0.553443610668,1.0,-10.0192092974,0.734042731834,-0.581706713926,3.00760579234,-0.581697554762,1.15166769905,9743.56704288,0.418879020479,0.615497865161
1587568153.12,0.573263883591,1.0,-9.91756032532,0.670677148217,-0.533569369706,2.95637451818,-0.535481714895,1.15103941282,11689.3157425,0.418879020479,0.971691492472
1587568153.16,0.587512791157,1.0,-9.86645535274,0.641308536324,-0.509332770335,2.95436936193,-0.511590778372,1.18309325064,11576.1394676,0.418879020479,0.953926769164
1587568153.2,0.575418829918,1.0,-9.81452715732,0.613154470999,-0.484436575883,2.94336580026,-0.484346697468,1.190289605,10958.4488973,0.418879020479,0.856582149708
1587568153.24,0.602528214455,1.0,-9.65745481593,0.538059052395,-0.406883691933,2.91190544996,-0.40635098534,1.21281028036,11204.3879568,0.418879020479,0.918757949075
1587568153.28,0.607481896877,1.0,-9.44364161608,0.458483559192,-0.306172717834,2.81454812302,-0.306294596002,1.20669536815,11390.9065664,0.418879020479,1.01817552111
1587568153.32,0.611495554447,1.0,-9.33553772833,0.427295692972,-0.255511940108,2.79480442455,-0.257011077511,1.2617380111,9088.72469192,0.418879020479,0.621663901853
1587568153.36,0.611397624016,1.0,-9.22753686684,0.402036952778,-0.203876405862,2.8019122921,-0.204427187068,1.292070654,8972.21795883,0.418879020479,0.596814993914
1587568153.4,0.608521461487,1.0,-9.17288621225,0.391469344432,-0.177892941602,2.76089786916,-0.180417540146,1.25158012514,9354.95278633,0.418879020479,0.689664897099
1587568153.44,0.611832499504,1.0,-9.11909648557,0.382503498224,-0.151535400418,2.72388607432,-0.15291968666,1.28256111102,10361.474502,0.418879020479,0.896889123917
1587568153.48,0.610898017883,1.0,-9.11909648557,0.382503498224,-0.151535400418,2.72388607432,-0.15291968666,1.28256111102,8654.17296194,0.418879020479,0.584331126316
1587568153.52,0.610898017883,1.0,-8.84851212025,0.35962112749,-0.0173697119191,2.66415193594,-0.0184092922122,1.26613693229,10944.7683295,0.418879020479,1.04859876947
1587568153.56,0.602054536343,1.0,-8.63830752122,0.36727080959,0.091081452829,2.5796691917,0.0912600742132,1.28286920856,8743.44745066,0.418879020479,0.690160743758
1587568153.6,0.60015553236,1.0,-8.63830752122,0.36727080959,0.091081452829,2.5796691917,0.0912600742132,1.28286920856,10368.9368799,0.418879020479,1.00437758308
1587568153.64,0.598817288876,1.0,-8.58669959907,0.37268393949,0.117702333783,2.62259481332,0.116916904999,1.2945791881,9481.81229862,0.418879020479,0.802891034554
1587568153.68,0.606656193733,0.997866809368,-8.53512645208,0.379480893929,0.14383662876,2.56868921408,0.144131000568,1.26136719286,8711.03116821,0.417985471676,0.691092364992
1587568153.72,0.613571405411,0.97158741951,-8.4347954972,0.396651719484,0.195156260615,2.55711794571,0.192767757656,1.25284926352,10171.9911835,0.406977586594,0.983647677978
1587568153.76,0.612421870232,0.90077483654,-8.28842975724,0.431634918715,0.274633415279,2.51092633387,0.27296692247,1.29626628756,8602.56216044,0.377315681202,0.708453532886
1587568153.8,0.606354475021,0.826926469803,-8.09787261538,0.495202312494,0.362931640881,2.52611332771,0.361680466407,0.869198875749,8133.93097682,0.346382149679,0.605672523739
1587568153.84,0.599682748318,0.803049564362,-8.0054475628,0.532172095622,0.39800894881,2.48079588665,0.393994921337,0.899586092237,8564.74925347,0.336380614916,0.72160273109
1587568153.88,0.588929474354,0.782413244247,-7.91453096856,0.57234829375,0.434297027197,2.46712731268,0.433574927115,0.846581611269,8031.20308142,0.32773649336,0.623298434661
1587568153.92,0.589345395565,0.769109964371,-7.87045055419,0.593240490826,0.45148446352,2.42573871723,0.449986357403,0.773529347848,8127.35324847,0.322164028516,0.670761425034
1587568153.96,0.592816650867,0.747611522675,-7.82704502026,0.614736612785,0.468365715409,2.42630755954,0.467872023789,0.83095361486,8001.75581377,0.313158782316,0.64455637647
1587568154.0,0.739169955254,0.706257820129,-7.74152432802,0.659831313501,0.502898864785,2.40298205743,0.501286611644,0.826236417549,10398.0600514,0.295836583901,1.15779964084
1587568154.04,0.917343437672,0.579856157303,-7.61607201107,0.732965283246,0.554373992536,2.43573052096,0.525873294317,1.17720790085,9158.54817798,0.24288957919,0.875023518557
1587568154.08,0.913243770599,0.517964363098,-7.61607201107,0.732965283246,0.554373992536,2.43573052096,0.525873294317,1.17720790085,8213.30623842,0.216964405057,0.681504760675
1587568154.12,0.928456187248,0.48855933547,-7.45355716564,0.840194297351,0.611031059313,2.4504788596,0.610794988771,0.637035410268,10734.3522926,0.204647255887,1.18441025856
1587568154.16,0.939517378807,0.472226858139,-7.33196917346,0.928347163404,0.641428483838,2.52570561844,0.638460534118,0.388594571365,9946.70203243,0.197805923781,0.963838189138
1587568154.2,0.932481706142,0.468119680882,-7.29144619233,0.958851184103,0.649790942075,2.54726907973,0.648924573423,0.434223939245,10488.0581673,0.196085513394,1.05319210979
1587568154.24,0.94339710474,0.448872029781,-7.25071614762,0.990005951919,0.659744032633,2.57492128763,0.659622097966,0.367142738276,10733.5729031,0.188023076155,1.07868975659
1587568154.28,0.944391310215,0.440886199474,-7.08971525922,1.11956196667,0.697402309668,2.59618359573,0.697520156638,0.490765055035,10427.173937,0.184677979378,1.00281363743
1587568154.32,0.931727349758,0.411758601665,-6.97075768306,1.22223845242,0.727560999244,2.64190861277,0.72532938557,0.341878618605,9078.62777879,0.172477039739,0.713609033981
1587568154.36,0.912419497967,0.37576636672,-6.93144191617,1.25752848212,0.735325611767,2.64969832097,0.734273555625,0.413139305657,9174.94428469,0.157400647621,0.726697770918
1587568154.4,0.938995242119,0.336038380861,-6.89200188094,1.29339598725,0.744389961184,2.68927792114,0.743045767499,0.381492286693,9225.67675557,0.140759427818,0.710692182927
1587568154.44,0.949300765991,0.311646491289,-6.85234706491,1.33015569163,0.750796250229,2.70671936837,0.750111247342,0.272076302188,11253.2755247,0.130542177007,1.07321835362
1587568154.48,0.961245417595,0.29873046279,-6.7731058703,1.40502231211,0.763500479526,2.7602716016,0.762294763714,0.289797263652,9497.48996496,0.12513192364,0.715798758637
1587568154.52,0.957749783993,0.291925489902,-6.6938286989,1.48165101989,0.773668079254,2.75877435747,0.773564386134,0.240438006546,9494.54189257,0.122281463263,0.716197075968
1587568154.56,0.958783149719,0.276520252228,-6.61471303215,1.55972345542,0.784744211173,2.78728734241,0.781384349372,0.262141065506,9420.66186794,0.115828532396,0.685423312694
1587568154.6,0.935274243355,0.264761954546,-6.49731014779,1.67908533551,0.803581042623,2.79735385861,0.802673360513,0.347936513074,11558.2955983,0.11090322818,1.06041979369
1587568154.64,0.935274243355,0.264761954546,-6.49731014779,1.67908533551,0.803581042623,2.79735385861,0.802673360513,0.347936513074,9695.43598165,0.11090322818,0.728340310663
1587568154.68,0.936527132988,0.221923843026,-6.34211725504,1.84397613562,0.828467538804,2.86326946276,0.82719476803,0.328359329382,11758.1601215,0.0929592419877,1.04779496971
1587568154.72,0.960251569748,0.174232080579,-6.18628338634,2.01719292936,0.84568077785,2.95153015418,0.845489984454,0.0152457557304,12082.5699396,0.0729821632488,1.04136853509
1587568154.76,0.960251569748,0.174232080579,-6.18628338634,2.01719292936,0.84568077785,2.95153015418,0.845489984454,0.0152457557304,11647.994318,0.0729821632488,0.96794632404
1587568154.8,0.968881905079,0.164541557431,-6.14710083917,2.06140529925,0.84622115735,2.9656348802,0.845361574223,-0.0072638684104,10268.8309557,0.0689230064048,0.726683133844
1587568154.84,0.950219452381,0.162255197763,-6.10758915033,2.10603690769,0.847292117068,2.99867281459,0.846791854455,0.0930284407213,12343.0636081,0.0679652983067,1.05259472216
1587568154.88,0.941603779793,0.14774993062,-6.02842893636,2.19590653154,0.849775112176,2.99475915311,0.848947629934,0.0867103387748,12793.0806879,0.061889346214,1.13021069772
1587568154.92,0.943787276745,0.116692058742,-5.90919443841,2.3325685914,0.857912865261,3.04700240789,0.857130614772,0.174366540975,10757.3376348,0.0488798552635,0.760521469409
1587568154.96,0.937589526176,0.113598130643,-5.74797960731,2.52071905037,0.864968284666,3.11815021219,0.864615301426,-0.130142031063,10835.9046207,0.0475838736921,0.732915810365
1587568155.0,0.934047460556,0.11039672792,-5.66630464665,2.61619036968,0.862282627729,3.15830786608,0.862612712031,-0.0577569951756,12636.0043506,0.046242873255,0.995099813533
1587568155.04,0.927397966385,0.110604979098,-5.58401647722,2.71201289606,0.861197649057,3.1784876163,0.860532766841,0.0644838968869,10908.9696942,0.0463301053046,0.711482783622
1587568155.08,0.91096329689,0.113823652267,-5.54258431964,2.76030540491,0.861776917989,3.18049364264,0.862313617534,4.40346509543e-05,11093.0572793,0.0476783399691,0.73926615883
1587568155.12,0.896135807037,0.105932369828,-5.50117649022,2.8086066314,0.864021854639,3.19257187734,0.863339227767,0.233460660554,11134.2350182,0.0443728473106,0.739117893707
1587568155.16,0.871650934219,0.0908154547215,-5.37725630466,2.95512404489,0.873149122958,3.20895455292,0.874220937201,0.0995265593371,11219.4899726,0.038040688718,0.743487634702
1587568155.2,0.839122354984,0.0791302397847,-5.37725630466,2.95512404489,0.873149122958,3.20895455292,0.874220937201,0.0995265593371,11484.0144742,0.0331459973313,0.784594244597
1587568155.24,0.820976436138,0.0782493576407,-5.21057998436,3.15482323886,0.875479469453,3.28467215245,0.875600083837,-0.0066057693787,11497.7971557,0.0327770142816,0.745548568616
1587568155.28,0.801835715771,0.0798790082335,-5.03968637381,3.35871446349,0.871268888627,3.31667557055,0.871613728454,-0.0143488057966,11400.1942317,0.0334596407257,0.714030643699
1587568155.32,0.801835715771,0.0798790082335,-5.03968637381,3.35871446349,0.871268888627,3.31667557055,0.871613728454,-0.0143488057966,11328.5823885,0.0334596407257,0.703263731214
1587568155.36,0.791490256786,0.07896784693,-4.99710488804,3.40933821105,0.871714865273,3.29219548264,0.871631471317,0.0602927306808,11201.4106599,0.0330779743714,0.696666277338
1587568155.4,0.780796468258,0.0798459723592,-4.95482962488,3.45968716906,0.873097631256,3.28623431421,0.872799710868,0.056947113809,11178.725664,0.033445802691,0.69630169244
1587568155.44,0.753091454506,0.0745655596256,-4.82900439167,3.61058413695,0.879218174614,3.26392300432,0.878884052543,0.144891232957,11125.4100196,0.0312339485774,0.699751541046
1587568155.48,0.720235347748,0.0639188215137,-4.66489438692,3.81135910342,0.891948904277,3.223373164,0.891824444859,0.153180351192,10954.3923559,0.0267742533458,0.694677367363
1587568155.52,0.704196810722,0.0687324777246,-4.58497974445,3.91091887715,0.896287618577,3.17395038624,0.896191904265,0.113745482696,10909.1677302,0.0287905929443,0.713960498748
1587568155.56,0.690795123577,0.0674741268158,-4.50632635284,4.00981257942,0.902241106223,3.13862637209,0.901716218863,0.172909122012,10648.5890198,0.0282634961483,0.691849664287
1587568155.6,0.684720635414,0.0685248672962,-4.46750792044,4.05912186355,0.905895592678,3.13311187403,0.905440610277,0.192990036817,10589.9929962,0.0287036292915,0.685501306951
1587568155.64,0.667478680611,0.0643243268132,-4.42907409175,4.10834695337,0.910189678852,3.11516548602,0.909899492044,0.205906773919,10448.9902486,0.0269441110085,0.67264017791
1587568155.68,0.667478680611,0.0643243268132,-4.353218851,4.20675897914,0.918612919887,3.10413577927,0.918192555104,0.239191167694,12630.8182169,0.0269441110085,1.0290843367
1587568155.72,0.655119001865,0.0644615367055,-4.24174197394,4.35469129718,0.931748451482,3.07956606126,0.932214046313,0.282377578954,10479.5401466,0.0270015853537,0.696922562787
1587568155.76,0.643006145954,0.0642399340868,-4.24174197394,4.35469129718,0.931748451482,3.07956606126,0.932214046313,0.282377578954,11070.2987428,0.0269087606659,0.792582446426
1587568155.8,0.648541867733,0.101591266692,-4.09885193114,4.55123371681,0.952242092967,2.9794868024,0.95212597945,0.281337657763,10109.8433759,0.042554450281,0.692046463735
1587568155.84,0.648541867733,0.101591266692,-3.96361262491,4.74596773133,0.980080049188,2.93919760597,0.980183587324,0.423619672379,10193.4992095,0.042554450281,0.729433358113
1587568155.88,0.652319669724,0.117427140474,-3.96361262491,4.74596773133,0.980080049188,2.93919760597,0.980183587324,0.423619672379,10016.8751853,0.0491877655795,0.699467251974
1587568155.92,0.650905013084,0.113501444459,-3.93127756377,4.79464661511,0.988985100222,2.90904959266,0.988597931072,0.596415457367,10809.9966876,0.0475433738779,0.853035583509
1587568155.96,0.649011135101,0.106388829648,-3.89949637861,4.84354413343,0.999806738838,2.914685886,0.998958962541,0.590938173668,9976.29973167,0.044564048753,0.706817370414
1587568156.0,0.651072561741,0.112233392894,-3.83781548658,4.94184452299,1.02024421978,2.88159566531,1.01991849831,0.474033656234,11473.6932007,0.0470122136805,0.985543992939
1587568156.04,0.647197663784,0.0984536409378,-3.74992872818,5.08959666809,1.04587531242,2.8523830247,1.04591468939,0.406433897075,9534.45813223,0.0412401646786,0.666853748605
1587568156.08,0.661022782326,0.143615081906,-3.64019097892,5.28769514401,1.0829027437,2.77789028606,1.08307507639,0.388725698419,11367.7465999,0.0601573448349,1.04065044507
1587568156.12,0.680512368679,0.20577056706,-3.58900893022,5.38597322884,1.09947811354,2.76276347215,1.09993540815,0.587019918053,10967.6787539,0.0861929735732,0.979613192025
1587568156.16,0.691704690456,0.22628390789,-3.54035234254,5.48467660079,1.12664964738,2.72757851472,1.12708077124,0.679329479518,11132.568843,0.0947855816872,1.03529540387
1587568156.2,0.70005774498,0.243599295616,-3.51734734147,5.53385614143,1.14062402618,2.69383237172,1.14239240053,0.715091041817,9752.53156431,0.102038634337,0.80532800979
1587568156.24,0.701255679131,0.229795843363,-3.49506043324,5.58346202577,1.15596067906,2.74574558087,1.15478241296,0.750058813685,10580.4243149,0.0962566577779,0.921551881563
1587568156.28,0.701255679131,0.229795843363,-3.49506043324,5.58346202577,1.15596067906,2.74574558087,1.15478241296,0.750058813685,9743.41560125,0.0962566577779,0.769539483884
1587568156.32,0.688902974129,0.160640001297,-3.39326853678,5.83971471613,1.22835377838,2.75311617859,1.22872339794,0.677935620698,9461.67919859,0.067288726393,0.71377184533
1587568156.36,0.5,-0.0179578922689,-3.32312601251,6.0489458189,1.25354934959,2.74273232609,1.25259910699,0.155562479939,9374.01484638,-0.00752218432346,0.704321548716
1587568156.4,0.5,0.0269882120192,-3.30616443585,6.10082695591,1.25595876922,2.71429717304,1.25545719662,0.126410127693,11125.6743722,0.0113047958151,1.04398767942
1587568156.44,0.5,0.0269882120192,-3.30616443585,6.10082695591,1.25595876922,2.71429717304,1.25545719662,0.126410127693,11400.1438408,0.0113047958151,1.0944126868
1587568156.48,0.5,0.0432683564723,-3.28944845819,6.15225729103,1.25798855593,2.70777887603,1.25706928121,0.143785066465,10610.5404704,0.0181242067768,0.95404082727
1587568156.52,0.5,0.0605821497738,-3.25679028431,6.25495490373,1.27095708022,2.69387515436,1.2708178053,0.306968053101,9161.80000164,0.0253765915558,0.69594852105
1587568156.56,0.5,0.0879432931542,-3.22581090722,6.35755898511,1.2855962422,2.64095946781,1.28428461925,0.441784784402,8678.1401502,0.0368376004941,0.638604891424
1587568156.6,0.5,0.0824251845479,-3.18321224902,6.51028974718,1.31200423921,2.62281459191,1.31230941328,0.407385570281,9554.73626644,0.0345261805662,0.816604710759
1587568156.64,0.5,0.116778552532,-3.1345199346,6.71335453908,1.36082461939,2.58406068189,1.36092364564,0.475283573756,9041.48810202,0.0489160856976,0.744803526439
1587568156.68,0.5,0.17945304513,-3.11449926429,6.81318179047,1.38470604937,2.51057224317,1.38372906572,0.491155088706,10371.9328517,0.0751691157659,1.06013792331
1587568156.73,0.5,0.231486573815,-3.09718567123,6.91184000032,1.40852672407,2.49744272304,1.40743485688,0.568383515828,8115.5953261,0.0969648692937,0.62044453247
1587568156.76,0.5,0.291723817587,-3.08944469771,6.96100518485,1.41993336392,2.47559142685,1.41962510275,0.607075904565,8122.26755837,0.122196986961,0.636091712803
1587568156.8,0.500330507755,0.339268267155,-3.08228777648,7.0098597773,1.43117087761,2.4804410569,1.43018450522,0.567080397652,8150.90567867,0.142112359425,0.638650291265
1587568156.84,0.5,0.323764175177,-3.06974048334,7.10749376887,1.45393804087,2.45161150205,1.45260432853,0.53388909237,9807.66345639,0.135618020564,0.994909635078
1587568156.88,0.505094647408,0.402480602264,-3.05507359968,7.25291393354,1.4866868709,2.43103512007,1.48194638663,0.580019241195,7953.96307903,0.168590680438,0.631554784037
1587568156.92,0.514175415039,0.536278665066,-3.0423369159,7.44359713781,1.52283154686,2.35038749715,1.52373270875,0.454969208425,7764.14496552,0.224635881926,0.647265074553
1587568156.96,0.514175415039,0.536278665066,-3.03891081954,7.53680095614,1.54504950179,2.31359164069,1.54436855664,0.572382078294,9843.04293654,0.224635881926,1.12154377062
1587568157.0,0.545912504196,0.890527427197,-3.03766444675,7.62833361638,1.56961030275,2.26467325077,1.57000203884,0.62367033617,8973.85069645,0.373023256413,0.975980308891
1587568157.04,0.545912504196,0.890527427197,-3.03766444675,7.62833361638,1.56961030275,2.26467325077,1.57000203884,0.62367033617,9797.89618148,0.373023256413,1.1574294668
1587568157.08,0.561359643936,1.0,-3.03788312505,7.67358411494,1.58362894911,2.26350333109,1.58341637163,0.797514425824,7954.58861404,0.418879020479,0.752451104689
1587568157.12,0.558816850185,1.0,-3.03882318526,7.71866107331,1.59858157178,2.25142258763,1.59691629213,0.723499137643,9161.41127825,0.418879020479,1.02915248612
1587568157.16,0.568878471851,1.0,-3.0426285432,7.80789296152,1.6296789559,2.22007745091,1.62569708394,0.850697982257,7968.50491563,0.418879020479,0.789855795763
1587568157.2,0.571534633636,1.0,-3.05409225662,7.94160258642,1.68280410453,2.23003004259,1.68001686193,0.956769160555,9846.85733781,0.418879020479,1.20189322548
1587568157.24,0.597887516022,1.0,-3.08119824369,8.11906063128,1.76301271433,2.22762436608,1.760905689,1.0880335042,10140.5554148,0.418879020479,1.27001698265
1587568157.28,0.629035532475,1.0,-3.100283227,8.20640702017,1.80786254513,2.26735812186,1.80647119084,1.05872230784,9724.18556353,0.418879020479,1.13866341401
1587568157.32,0.627348124981,1.0,-3.12360340472,8.29421846674,1.85754139475,2.25996838251,1.8564972607,1.36514528079,10537.2107747,0.418879020479,1.32505176897
1587568157.36,0.624267399311,1.0,-3.13705510759,8.33755683031,1.88433065223,2.28210990813,1.88381701396,1.27491974721,9529.40901549,0.418879020479,1.08227811462
1587568157.4,0.609148144722,1.0,-3.15186601667,8.38140888853,1.90904788544,2.335240188,1.90115353214,1.33439872702,10702.1127528,0.418879020479,1.28532141595
1587568157.44,0.598921954632,1.0,-3.18453809402,8.46631467403,1.97086384642,2.24654406491,1.97157223519,1.52771871968,10520.7027133,0.418879020479,1.3352809174
1587568157.48,0.591912925243,1.0,-3.2436373597,8.59037120932,2.06624619124,2.27835499578,2.06348890784,1.89513994166,8903.78879788,0.418879020479,0.948779846022
1587568157.52,0.577594280243,1.0,-3.34340435155,8.7472106356,2.21364750442,2.3828813407,2.22062303307,1.82119261291,9939.49034145,0.418879020479,1.08003682007
1587568157.56,0.56653046608,1.0,-3.34340435155,8.7472106356,2.21364750442,2.3828813407,2.22062303307,1.82119261291,9817.16348062,0.418879020479,1.05443748189
1587568157.6,0.550874471664,0.949242055416,-3.40241383557,8.82021594665,2.29682493136,2.29397050173,2.2966869836,2.15503874316,6437.87271218,0.39761758237,0.399470924407
1587568157.64,0.536152720451,0.839528679848,-3.46631557811,8.88621732411,2.38247015358,2.27587086583,2.3807154214,1.877253097,10103.2457774,0.351660951078,1.2137196748
1587568157.68,0.529567062855,0.78327101469,-3.49953110611,8.91708699045,2.4269187434,2.25916013035,2.4250109315,2.13971459759,9639.91120231,0.328095795403,1.1278222294
1587568157.72,0.521196782589,0.729389548302,-3.534080681,8.94580142314,2.46614463191,2.26065661641,2.46592834822,1.8274893747,9809.41578754,0.30552597954,1.1638037367
1587568157.76,0.508965671062,0.655715942383,-3.60706170808,9.00043180171,2.5304618417,2.26487500977,2.52605782219,1.60011626044,8390.13773321,0.274665651658,0.847286148035
1587568157.8,0.5,0.506586253643,-3.79818928362,9.11581162077,2.65615136003,2.26885774081,2.65532685011,0.990258796616,7352.39116239,0.212198353714,0.615960204749
1587568157.84,0.5,0.462983042002,-3.87767563778,9.15610677537,2.68455838451,2.19689247681,2.68435247329,0.331262138023,8279.77312786,0.193933883132,0.879398857703
1587568157.88,0.5,0.429307729006,-3.95569676813,9.19376581819,2.6999073038,2.14309413681,2.70047928102,0.31453189295,9027.47286117,0.17982800101,1.10055601193
1587568157.92,0.5,0.411140650511,-3.99399376382,9.21175723514,2.7069317021,2.10261186335,2.70752223765,0.263342994855,8140.49653534,0.172218192965,0.93063914955
1587568157.96,0.5,0.400233387947,-4.0319005974,9.22920854412,2.71374297227,2.08671002667,2.71180249517,0.362733127079,6917.00979086,0.167649369506,0.652972433025
1587568158.0,0.5,0.381258904934,-4.10810474557,9.26331303639,2.72953845109,2.09268652264,2.7303623735,0.361692981377,8023.15068557,0.159701356647,0.911833621269
1587568158.04,0.5,0.361151486635,-4.18400915717,9.29576809991,2.74568375769,2.04203062752,2.74439027673,0.414405935244,6983.76010639,0.151278780966,0.705439762939
1587568158.08,0.5,0.333004027605,-4.26026990788,9.32695254994,2.76181284483,2.06483050423,2.76255554982,0.309764183819,8103.13068785,0.139488400899,0.956941120527
1587568158.12,0.5,0.301438182592,-4.37412922728,9.37099597624,2.78273168482,2.04324007966,2.78197621247,0.360465614352,8850.35980271,0.126266130659,1.15998557643
1587568158.16,0.5,0.265529811382,-4.52672259133,9.42630504585,2.804586032,2.03759619754,2.80386730848,0.278471379885,8074.91621935,0.1112248673,0.976192409197
1587568158.2,0.5,0.263293892145,-4.52672259133,9.42630504585,2.804586032,2.03759619754,2.80386730848,0.278471379885,6628.74063364,0.11028828764,0.622266605237
1587568158.24,0.5,0.207446932793,-4.68020353701,9.47870324975,2.82002775863,2.03453545553,2.81900655105,0.149734665856,8115.84005167,0.0868951680095,0.98919582891
1587568158.28,0.5,0.207446932793,-4.68020353701,9.47870324975,2.82002775863,2.03453545553,2.81900655105,0.149734665856,6399.75845466,0.0868951680095,0.56858350374
1587568158.32,0.5,0.181631758809,-4.71895826001,9.49158785657,2.8232928923,2.03735075004,2.82206809328,0.0536032837796,8098.97194204,0.0760817332178,0.982318409091
1587568158.37,0.5,0.179974302649,-4.75736856851,9.50426506013,2.82370222517,2.01752022696,2.8236449236,0.11455892759,7731.24229067,0.0753874596051,0.910912096635
1587568158.41,0.5,0.167998313904,-4.8724662838,9.54185537477,2.82839582996,2.03622465621,2.82878044787,0.0444550698281,8276.45836799,0.0703709691701,1.02688060104
1587568158.44,0.5,0.129687160254,-5.02612081446,9.59115729521,2.83543204277,2.0386841172,2.83533191796,0.12214440062,8805.38392493,0.0543232306557,1.15381144415
1587568158.49,0.5,0.0718026086688,-5.1028344834,9.61530390944,2.83887421867,1.99613445594,2.8387491202,0.0291109690287,6902.3818,0.030076606387,0.724322560122
1587568158.52,0.5,0.0415321961045,-5.17923097984,9.63918660284,2.83797474366,2.00169256647,2.83786551457,-0.10584745879,6948.23297052,0.0173969656226,0.730957156142
1587568158.56,0.5,0.0325828976929,-5.21737172252,9.65122951422,2.83550994723,1.99946535887,2.83598205281,-0.207593870004,6949.02176195,0.01364829227,0.733081996153
1587568158.6,0.5,0.0251645687968,-5.25540526412,9.66333239167,2.83186394221,1.99452817023,2.83204178485,-0.173383067171,6935.64852479,0.0105409099284,0.734028476014
1587568158.65,0.5,-0.0176191031933,-5.33149117985,9.6879762698,2.82450919522,2.00073630224,2.82427600534,-0.213734034027,7459.05338992,-0.00738027268731,0.859101865796
1587568158.69,0.5,-0.0618174746633,-5.44506302317,9.7259969252,2.81265574071,2.00169532353,2.81296119546,-0.212030704862,8892.628567,-0.0258940432354,1.21534567404
1587568158.72,0.5,-0.0618174746633,-5.44506302317,9.7259969252,2.81265574071,2.00169532353,2.81296119546,-0.212030704862,7008.05272889,-0.0258940432354,0.745857164665
1587568158.77,0.5,-0.0428962111473,-5.59576099067,9.77942326129,2.79027128571,1.99937883773,2.79046098128,-0.309617242159,6902.65938585,-0.0179683229076,0.721593743492
1587568158.81,0.5,-0.13924831152,-5.74562794799,9.8355483925,2.77960778783,1.99673101272,2.7788375016,-0.127716170725,6932.38296919,-0.0583281963326,0.731299910431
1587568158.85,0.5,-0.147341966629,-5.78296568368,9.84983705603,2.77638396806,1.99854506578,2.77627787675,-0.244328794216,8856.89894758,-0.061718458657,1.20992261962
1587568158.89,0.5,-0.147341966629,-5.78296568368,9.84983705603,2.77638396806,1.99854506578,2.77627787675,-0.244328794216,6852.3660542,-0.061718458657,0.709763070655
1587568158.93,0.5,-0.225237369537,-5.82017406599,9.86414496843,2.77174766533,1.99957381929,2.77079164006,-0.254446579971,5817.18887618,-0.094347208727,0.450724836892
1587568158.97,0.5,-0.277654767036,-5.89364073425,9.89324567495,2.75482159532,1.97814933004,2.75629506766,-0.604084486014,4568.1665686,-0.116303756847,0.151574875576
1587568159.01,0.5,-0.247941985726,-5.96708971471,9.92430303649,2.72783529834,1.98976695487,2.7279225615,-0.634062312005,9034.81833888,-0.103857696117,1.26426124853
1587568159.05,0.5,-0.452106684446,-6.05598753127,9.95553606187,2.82328220972,1.61160588477,2.82186703563,1.35161381094,7836.96111116,-0.189378005133,1.42492421526
1587568159.09,0.5,-0.577365398407,-6.18567223981,9.99652201554,2.81893624051,1.79745462569,2.82303032138,-1.0011117993,7486.95811406,-0.241846252543,1.07709705843
1587568159.13,0.5,-0.604111731052,-6.21934094932,10.0081605344,2.79548523708,1.76045043826,2.79421186439,-1.40654439297,6780.64551996,-0.253049730163,0.920686841799
1587568159.17,0.5,-0.568657279015,-6.25204410638,10.0205385409,2.76428720002,1.7398826981,2.76400555967,-1.62958729089,5831.7397165,-0.238198604022,0.671427279605
1587568159.21,0.5,-0.497530758381,-6.31850240021,10.0494662796,2.70255183008,1.9206656672,2.72143532455,-1.51227671978,9187.72509596,-0.208405196729,1.3854237686
1587568159.25,0.5,-0.324083268642,-6.45309424517,10.103669857,2.50432570839,1.7560398807,2.64327589607,-1.98864854635,6300.3707317,-0.135751682122,0.78912652225
1587568159.29,0.5,-0.365876048803,-6.51099381439,10.1408829284,2.42351320473,1.72137081396,2.44708132355,-1.63210033089,4884.0825497,-0.153257800939,0.414874383673
1587568159.33,0.5,-0.334404796362,-6.56400904669,10.1855569592,2.35219168438,1.76923250082,2.35548351442,-1.45029912462,8999.41002447,-0.140075153543,1.53652095052
1587568159.37,0.5,-0.333327591419,-6.59023206067,10.2079812477,2.31004266108,1.71882779629,2.37255534784,-1.81421715566,6946.21466645,-0.139623934992,1.01523248646
1587568159.41,0.5,-0.365023493767,-6.61349986757,10.2330952801,2.27655148153,1.72502775089,2.27794586645,-1.637291743,8686.72726997,-0.152900683521,1.51113131377
1587568159.45,0.5,-0.3396448493,-6.65803234198,10.2893316927,2.20468670719,1.86676776852,2.20451372817,-1.86605334263,7735.82506613,-0.142270101786,1.06645365534
